text,intent,query_json
Compara el tiempo promedio de asignación entre taller juan y taller este?,COMPARE,"{""intent"": ""COMPARE"", ""entity"": ""taller"", ""metric"": ""avg_asignacion"", ""group_by"": ""none"", ""filters"": {}, ""time_range"": ""none"", ""compare"": [""taller Juan"", ""taller Este""], ""visualization"": ""bar""}"
¿qué tiempo promedio para asignar se registra por categoría el último año?,AGGREGATE,"{""intent"": ""AGGREGATE"", ""entity"": ""taller"", ""metric"": ""avg_asignacion"", ""group_by"": ""tipo_codigo"", ""filters"": {""tipo_codigo"": ""LLANTA""}, ""time_range"": ""ultimo_anio"", ""visualization"": ""bar""}"
¿en qué zonas hay más incidentes del este?,MAP,"{""intent"": ""MAP"", ""entity"": ""incidente"", ""metric"": ""count"", ""group_by"": ""zona"", ""filters"": {""zona"": ""este""}, ""time_range"": ""hoy"", ""visualization"": ""map""}"
Cuéntame cuántos técnicos de la semana pasada?,COUNT,"{""intent"": ""COUNT"", ""entity"": ""tecnico"", ""metric"": ""count"", ""group_by"": ""none"", ""filters"": {}, ""time_range"": ""ultima_semana"", ""visualization"": ""kpi_card""}"
¿por qué el qué tan bien calificados están este está así?,EXPLAIN,"{""intent"": ""EXPLAIN"", ""entity"": ""asignacion"", ""metric"": ""avg_calificacion"", ""group_by"": ""none"", ""filters"": {""zona"": ""este""}, ""time_range"": ""ayer"", ""visualization"": ""text""}"
El cuánto se ha facturado de los talleres este día?,AGGREGATE,"{""intent"": ""AGGREGATE"", ""entity"": ""taller"", ""metric"": ""total_ingresos"", ""group_by"": ""none"", ""filters"": {}, ""time_range"": ""hoy"", ""visualization"": ""kpi_card""}"
Muéstrame el suma de montos no urgentes ayer?,AGGREGATE,"{""intent"": ""AGGREGATE"", ""entity"": ""incidente"", ""metric"": ""sum_monto"", ""group_by"": ""taller_id"", ""filters"": {""prioridad"": ""BAJA""}, ""time_range"": ""ayer"", ""visualization"": ""bar""}"
Los reportes con mayor suma de montos?,RANKING,"{""intent"": ""RANKING"", ""entity"": ""incidente"", ""metric"": ""sum_monto"", ""group_by"": ""none"", ""filters"": {""tipo_codigo"": ""LLANTA""}, ""time_range"": ""none"", ""limit"": 50, ""order"": ""desc"", ""visualization"": ""horizontal_bar""}"
Ordéname los técnicos por qué tan bien calificados están de mayor a menor?,RANKING,"{""intent"": ""RANKING"", ""entity"": ""tecnico"", ""metric"": ""avg_calificacion"", ""group_by"": ""none"", ""filters"": {""zona"": ""este""}, ""time_range"": ""none"", ""limit"": 10, ""order"": ""desc"", ""visualization"": ""horizontal_bar""}"
Compara el comisiones totales entre taller b y taller c?,COMPARE,"{""intent"": ""COMPARE"", ""entity"": ""taller"", ""metric"": ""total_comisiones"", ""group_by"": ""none"", ""filters"": {}, ""time_range"": ""none"", ""compare"": [""taller B"", ""taller C""], ""visualization"": ""bar""}"
¿cómo va el monto total este mes?,TREND,"{""intent"": ""TREND"", ""entity"": ""asignacion"", ""metric"": ""sum_monto"", ""group_by"": ""time"", ""filters"": {}, ""time_range"": ""ultimo_anio"", ""visualization"": ""line""}"
Dame el listado de servicios asignados por pinchazo de la semana pasada?,LIST,"{""intent"": ""LIST"", ""entity"": ""asignacion"", ""metric"": ""none"", ""group_by"": ""none"", ""filters"": {""tipo_codigo"": ""LLANTA""}, ""time_range"": ""ultima_semana"", ""limit"": 50, ""visualization"": ""table""}"
El total de ingresos de los transacciones el último mes?,AGGREGATE,"{""intent"": ""AGGREGATE"", ""entity"": ""pago"", ""metric"": ""total_ingresos"", ""group_by"": ""zona"", ""filters"": {}, ""time_range"": ""ultimo_mes"", ""visualization"": ""bar""}"
Necesito saber el comisiones cobradas por semana durante el año?,AGGREGATE,"{""intent"": ""AGGREGATE"", ""entity"": ""pago"", ""metric"": ""total_comisiones"", ""group_by"": ""semana"", ""filters"": {}, ""time_range"": ""ultimo_anio"", ""visualization"": ""bar""}"
El número de de los auxiliares en la última semana?,AGGREGATE,"{""intent"": ""AGGREGATE"", ""entity"": ""tecnico"", ""metric"": ""count"", ""group_by"": ""tipo_codigo"", ""filters"": {""tipo_codigo"": ""BATERIA""}, ""time_range"": ""ultima_semana"", ""visualization"": ""bar""}"
¿qué servicios asignados este día hay?,LIST,"{""intent"": ""LIST"", ""entity"": ""asignacion"", ""metric"": ""none"", ""group_by"": ""none"", ""filters"": {}, ""time_range"": ""hoy"", ""limit"": 10, ""visualization"": ""table""}"
Dime las diferencias de cuántos rechazan entre taller b y taller maría?,COMPARE,"{""intent"": ""COMPARE"", ""entity"": ""taller"", ""metric"": ""tasa_rechazo"", ""group_by"": ""none"", ""filters"": {}, ""time_range"": ""none"", ""compare"": [""taller B"", ""taller María""], ""visualization"": ""bar""}"
¿puedo ver los auxiliares el día de hoy?,LIST,"{""intent"": ""LIST"", ""entity"": ""tecnico"", ""metric"": ""none"", ""group_by"": ""none"", ""filters"": {}, ""time_range"": ""hoy"", ""limit"": 100, ""visualization"": ""table""}"
¿cuáles lideran en cuánto tardan en llegar entre los establecimientos?,RANKING,"{""intent"": ""RANKING"", ""entity"": ""taller"", ""metric"": ""avg_llegada"", ""group_by"": ""none"", ""filters"": {}, ""time_range"": ""none"", ""limit"": 20, ""order"": ""desc"", ""visualization"": ""horizontal_bar""}"
¿qué tendencia muestran los pagos ayer?,TREND,"{""intent"": ""TREND"", ""entity"": ""pago"", ""metric"": ""total_comisiones"", ""group_by"": ""time"", ""filters"": {""tipo_codigo"": ""OTROS""}, ""time_range"": ""ayer"", ""visualization"": ""line""}"
Explícame los pagos hoy?,EXPLAIN,"{""intent"": ""EXPLAIN"", ""entity"": ""pago"", ""metric"": ""total_comisiones"", ""group_by"": ""none"", ""filters"": {}, ""time_range"": ""hoy"", ""visualization"": ""text""}"
Necesito ver los cobros en el último mes?,LIST,"{""intent"": ""LIST"", ""entity"": ""pago"", ""metric"": ""none"", ""group_by"": ""none"", ""filters"": {}, ""time_range"": ""ultimo_mes"", ""limit"": 50, ""visualization"": ""table""}"
¿cuántos talleres zona norte ayer?,COUNT,"{""intent"": ""COUNT"", ""entity"": ""taller"", ""metric"": ""count"", ""group_by"": ""none"", ""filters"": {""zona"": ""norte""}, ""time_range"": ""ayer"", ""visualization"": ""kpi_card""}"
Necesito saber el comisión de la plataforma cada día por problema de batería del último trimestre?,AGGREGATE,"{""intent"": ""AGGREGATE"", ""entity"": ""pago"", ""metric"": ""total_comisiones"", ""group_by"": ""dia"", ""filters"": {""tipo_codigo"": ""BATERIA""}, ""time_range"": ""ultimo_trimestre"", ""visualization"": ""bar""}"
Dime el total de establecimientos en esta semana?,COUNT,"{""intent"": ""COUNT"", ""entity"": ""taller"", ""metric"": ""count"", ""group_by"": ""none"", ""filters"": {}, ""time_range"": ""ultima_semana"", ""visualization"": ""kpi_card""}"
El total de técnicos el último mes?,COUNT,"{""intent"": ""COUNT"", ""entity"": ""tecnico"", ""metric"": ""count"", ""group_by"": ""none"", ""filters"": {}, ""time_range"": ""ultimo_mes"", ""visualization"": ""kpi_card""}"
¿cuántos mecánicos durante el último mes?,COUNT,"{""intent"": ""COUNT"", ""entity"": ""tecnico"", ""metric"": ""count"", ""group_by"": ""none"", ""filters"": {}, ""time_range"": ""ultimo_mes"", ""visualization"": ""kpi_card""}"
Dime las diferencias de tasa de rechazo entre taller lento y taller rápido?,COMPARE,"{""intent"": ""COMPARE"", ""entity"": ""taller"", ""metric"": ""tasa_rechazo"", ""group_by"": ""none"", ""filters"": {}, ""time_range"": ""none"", ""compare"": [""taller Lento"", ""taller Rápido""], ""visualization"": ""bar""}"
¿cuántos servicios asignados el día de ayer ?,COUNT,"{""intent"": ""COUNT"", ""entity"": ""asignacion"", ""metric"": ""count"", ""group_by"": ""none"", ""filters"": {}, ""time_range"": ""ayer"", ""visualization"": ""kpi_card""}"
¿qué puntuación promedio se registra por mes el último año?,AGGREGATE,"{""intent"": ""AGGREGATE"", ""entity"": ""pago"", ""metric"": ""avg_calificacion"", ""group_by"": ""mes"", ""filters"": {""tipo_codigo"": ""CHOQUE""}, ""time_range"": ""ultimo_anio"", ""visualization"": ""bar""}"
¿quiénes son los mejores casos en razón de rechazo?,RANKING,"{""intent"": ""RANKING"", ""entity"": ""incidente"", ""metric"": ""tasa_rechazo"", ""group_by"": ""none"", ""filters"": {""estado"": ""CANCELADO""}, ""time_range"": ""none"", ""limit"": 5, ""order"": ""desc"", ""visualization"": ""horizontal_bar""}"
Mapa de emergencias atendidos?,MAP,"{""intent"": ""MAP"", ""entity"": ""incidente"", ""metric"": ""count"", ""group_by"": ""zona"", ""filters"": {""estado"": ""FINALIZADO""}, ""time_range"": ""ultimo_mes"", ""visualization"": ""map""}"
¿cuál es la razón del aumento de cobros del mes pasado?,EXPLAIN,"{""intent"": ""EXPLAIN"", ""entity"": ""pago"", ""metric"": ""total_comisiones"", ""group_by"": ""none"", ""filters"": {""tipo_codigo"": ""OTROS""}, ""time_range"": ""ultimo_mes"", ""visualization"": ""text""}"
Dime el total de emergencias el día de ayer?,COUNT,"{""intent"": ""COUNT"", ""entity"": ""incidente"", ""metric"": ""count"", ""group_by"": ""none"", ""filters"": {}, ""time_range"": ""ayer"", ""visualization"": ""kpi_card""}"
El cuántas de los transacciones ayer?,AGGREGATE,"{""intent"": ""AGGREGATE"", ""entity"": ""pago"", ""metric"": ""count"", ""group_by"": ""hora"", ""filters"": {}, ""time_range"": ""ayer"", ""visualization"": ""bar""}"
¿cuál es la cantidad de reportes el día de hoy?,COUNT,"{""intent"": ""COUNT"", ""entity"": ""incidente"", ""metric"": ""count"", ""group_by"": ""none"", ""filters"": {""tipo_codigo"": ""LLANTA""}, ""time_range"": ""hoy"", ""visualization"": ""kpi_card""}"
Ubicación de los talleres?,MAP,"{""intent"": ""MAP"", ""entity"": ""taller"", ""metric"": ""count"", ""group_by"": ""zona"", ""filters"": {}, ""time_range"": ""ultima_semana"", ""visualization"": ""map""}"
¿cuál es el cuántas de cada taller el día de ayer?,AGGREGATE,"{""intent"": ""AGGREGATE"", ""entity"": ""pago"", ""metric"": ""count"", ""group_by"": ""taller_id"", ""filters"": {}, ""time_range"": ""ayer"", ""visualization"": ""bar""}"
¿cuáles son los establecimientos de batería descargada con más cuánto gana la plataforma?,RANKING,"{""intent"": ""RANKING"", ""entity"": ""taller"", ""metric"": ""total_comisiones"", ""group_by"": ""none"", ""filters"": {""tipo_codigo"": ""BATERIA""}, ""time_range"": ""none"", ""limit"": 5, ""order"": ""desc"", ""visualization"": ""horizontal_bar""}"
¿cómo está el total de los incidentes centro?,AGGREGATE,"{""intent"": ""AGGREGATE"", ""entity"": ""incidente"", ""metric"": ""count"", ""group_by"": ""hora"", ""filters"": {""zona"": ""centro""}, ""time_range"": ""ultimo_trimestre"", ""visualization"": ""bar""}"
Ubicación de los reportes?,MAP,"{""intent"": ""MAP"", ""entity"": ""incidente"", ""metric"": ""count"", ""group_by"": ""zona"", ""filters"": {}, ""time_range"": ""ultimo_mes"", ""visualization"": ""map""}"
Muéstrame la tendencia de asignaciones en el último año?,TREND,"{""intent"": ""TREND"", ""entity"": ""asignacion"", ""metric"": ""total_comisiones"", ""group_by"": ""time"", ""filters"": {""zona"": ""este""}, ""time_range"": ""ultimo_anio"", ""visualization"": ""line""}"
Muéstrame la lista de incidentes de colisión?,LIST,"{""intent"": ""LIST"", ""entity"": ""incidente"", ""metric"": ""none"", ""group_by"": ""none"", ""filters"": {""tipo_codigo"": ""CHOQUE""}, ""time_range"": ""hoy"", ""limit"": 20, ""visualization"": ""table""}"
¿qué ingresos totales tienen los reportes la última semana?,AGGREGATE,"{""intent"": ""AGGREGATE"", ""entity"": ""incidente"", ""metric"": ""total_ingresos"", ""group_by"": ""tipo_codigo"", ""filters"": {""tipo_codigo"": ""MOTOR""}, ""time_range"": ""ultima_semana"", ""visualization"": ""bar""}"
Ordéname los técnicos por calificación promedio de mayor a menor?,RANKING,"{""intent"": ""RANKING"", ""entity"": ""tecnico"", ""metric"": ""avg_calificacion"", ""group_by"": ""none"", ""filters"": {""tipo_codigo"": ""MOTOR""}, ""time_range"": ""none"", ""limit"": 20, ""order"": ""desc"", ""visualization"": ""horizontal_bar""}"
Analiza por qué cuánto tardan en llegar el último mes?,EXPLAIN,"{""intent"": ""EXPLAIN"", ""entity"": ""asignacion"", ""metric"": ""avg_llegada"", ""group_by"": ""none"", ""filters"": {}, ""time_range"": ""ultimo_mes"", ""visualization"": ""text""}"
Dame la evolución del cantidad este día?,TREND,"{""intent"": ""TREND"", ""entity"": ""asignacion"", ""metric"": ""count"", ""group_by"": ""time"", ""filters"": {""tipo_codigo"": ""MOTOR""}, ""time_range"": ""hoy"", ""visualization"": ""line""}"
Explícame los reportes de la semana pasada?,EXPLAIN,"{""intent"": ""EXPLAIN"", ""entity"": ""incidente"", ""metric"": ""avg_llegada"", ""group_by"": ""none"", ""filters"": {""zona"": ""este""}, ""time_range"": ""ultima_semana"", ""visualization"": ""text""}"
Analiza por qué cuánto se ha pagado durante el último mes?,EXPLAIN,"{""intent"": ""EXPLAIN"", ""entity"": ""asignacion"", ""metric"": ""sum_monto"", ""group_by"": ""none"", ""filters"": {}, ""time_range"": ""ultimo_mes"", ""visualization"": ""text""}"
¿cuál es la evolución de servicios asignados el último mes?,TREND,"{""intent"": ""TREND"", ""entity"": ""asignacion"", ""metric"": ""avg_asignacion"", ""group_by"": ""time"", ""filters"": {}, ""time_range"": ""ultimo_mes"", ""visualization"": ""line""}"
¿cuál es el razón de rechazo por zona hoy?,AGGREGATE,"{""intent"": ""AGGREGATE"", ""entity"": ""pago"", ""metric"": ""tasa_rechazo"", ""group_by"": ""zona"", ""filters"": {}, ""time_range"": ""hoy"", ""visualization"": ""bar""}"
¿cómo se distribuyen geográficamente los establecimientos ?,MAP,"{""intent"": ""MAP"", ""entity"": ""taller"", ""metric"": ""count"", ""group_by"": ""zona"", ""filters"": {}, ""time_range"": ""ultimo_mes"", ""visualization"": ""map""}"
¿cuál es la razón del aumento de pagos la última semana?,EXPLAIN,"{""intent"": ""EXPLAIN"", ""entity"": ""pago"", ""metric"": ""avg_asignacion"", ""group_by"": ""none"", ""filters"": {""zona"": ""este""}, ""time_range"": ""ultima_semana"", ""visualization"": ""text""}"
¿cómo está el total de ingresos de los auxiliares ?,AGGREGATE,"{""intent"": ""AGGREGATE"", ""entity"": ""tecnico"", ""metric"": ""total_ingresos"", ""group_by"": ""mes"", ""filters"": {}, ""time_range"": ""hoy"", ""visualization"": ""bar""}"
¿qué tendencia muestran los incidentes hoy?,TREND,"{""intent"": ""TREND"", ""entity"": ""incidente"", ""metric"": ""total_ingresos"", ""group_by"": ""time"", ""filters"": {}, ""time_range"": ""hoy"", ""visualization"": ""line""}"
¿cuál es el cuántos de los cobros en mayo?,AGGREGATE,"{""intent"": ""AGGREGATE"", ""entity"": ""pago"", ""metric"": ""count"", ""group_by"": ""mes"", ""filters"": {}, ""time_range"": ""ultimo_mes"", ""visualization"": ""bar""}"
¿cómo se distribuyen geográficamente los incidentes ?,MAP,"{""intent"": ""MAP"", ""entity"": ""incidente"", ""metric"": ""count"", ""group_by"": ""zona"", ""filters"": {}, ""time_range"": ""ultimo_trimestre"", ""visualization"": ""map""}"
Muéstrame en un mapa los incidentes el último trimestre?,MAP,"{""intent"": ""MAP"", ""entity"": ""incidente"", ""metric"": ""count"", ""group_by"": ""zona"", ""filters"": {""tipo_codigo"": ""MOTOR""}, ""time_range"": ""ultimo_trimestre"", ""visualization"": ""map""}"
Ver talleres zona central?,LIST,"{""intent"": ""LIST"", ""entity"": ""taller"", ""metric"": ""none"", ""group_by"": ""none"", ""filters"": {""zona"": ""centro""}, ""time_range"": ""ultimo_mes"", ""limit"": 100, ""visualization"": ""table""}"
¿cuál es el razón de rechazo de los cobros de llanta pinchada esta semana?,AGGREGATE,"{""intent"": ""AGGREGATE"", ""entity"": ""pago"", ""metric"": ""tasa_rechazo"", ""group_by"": ""taller_id"", ""filters"": {""tipo_codigo"": ""LLANTA""}, ""time_range"": ""ultima_semana"", ""visualization"": ""bar""}"
Muéstrame la tendencia de servicios asignados el día de ayer?,TREND,"{""intent"": ""TREND"", ""entity"": ""asignacion"", ""metric"": ""avg_asignacion"", ""group_by"": ""time"", ""filters"": {}, ""time_range"": ""ayer"", ""visualization"": ""line""}"
¿quiénes son los mejores talleres en tiempo promedio para asignar?,RANKING,"{""intent"": ""RANKING"", ""entity"": ""taller"", ""metric"": ""avg_asignacion"", ""group_by"": ""none"", ""filters"": {}, ""time_range"": ""none"", ""limit"": 15, ""order"": ""desc"", ""visualization"": ""horizontal_bar""}"
Ver establecimientos?,LIST,"{""intent"": ""LIST"", ""entity"": ""taller"", ""metric"": ""none"", ""group_by"": ""none"", ""filters"": {}, ""time_range"": ""ultimo_anio"", ""limit"": 20, ""visualization"": ""table""}"
¿qué causó el cambio en suma de montos el último mes?,EXPLAIN,"{""intent"": ""EXPLAIN"", ""entity"": ""asignacion"", ""metric"": ""sum_monto"", ""group_by"": ""none"", ""filters"": {}, ""time_range"": ""ultimo_mes"", ""visualization"": ""text""}"
¿cómo va el ganancias en atención este mes?,TREND,"{""intent"": ""TREND"", ""entity"": ""incidente"", ""metric"": ""total_ingresos"", ""group_by"": ""time"", ""filters"": {""estado"": ""EN_ATENCION""}, ""time_range"": ""ultimo_anio"", ""visualization"": ""line""}"
Dame el ranking de auxiliares por cuánto se ha facturado?,RANKING,"{""intent"": ""RANKING"", ""entity"": ""tecnico"", ""metric"": ""total_ingresos"", ""group_by"": ""none"", ""filters"": {}, ""time_range"": ""none"", ""limit"": 50, ""order"": ""desc"", ""visualization"": ""horizontal_bar""}"
Necesito saber el ganancias por hora de batería descargada ayer?,AGGREGATE,"{""intent"": ""AGGREGATE"", ""entity"": ""tecnico"", ""metric"": ""total_ingresos"", ""group_by"": ""hora"", ""filters"": {""tipo_codigo"": ""BATERIA""}, ""time_range"": ""ayer"", ""visualization"": ""bar""}"
¿cuántos emergencias de la semana pasada de otro tipo?,COUNT,"{""intent"": ""COUNT"", ""entity"": ""incidente"", ""metric"": ""count"", ""group_by"": ""none"", ""filters"": {""tipo_codigo"": ""OTROS""}, ""time_range"": ""ultima_semana"", ""visualization"": ""kpi_card""}"
¿qué rating promedio tienen los pagos hoy?,AGGREGATE,"{""intent"": ""AGGREGATE"", ""entity"": ""pago"", ""metric"": ""avg_calificacion"", ""group_by"": ""mes"", ""filters"": {}, ""time_range"": ""hoy"", ""visualization"": ""bar""}"
